gene,replicate,treatment,time_point,k_on,k_off,k_syn,bf_point,bf_lower,bf_upper,bs_point,bs_lower,bs_upper,keep
ENSSSCG00000010860,1,lps,4,0.29314963843679903,96.48571657674921,20.165742513232956,,,,,,,False
ENSSSCG00000010860,1,lps,6,2.2849542656252075,39.565078466722866,1.0001660648288697,,,,,,,False
ENSSSCG00000010860,2,unst,0,0.4313565122946035,31.717991840010825,18.71660812914349,,,,,,,False
ENSSSCG00000010860,2,lps,2,0.35151184818329784,28.987198566526796,8.324358518694192,,,,,,,False
ENSSSCG00000010860,2,lps,4,0.2505077223865374,93.96024439616001,22.976565493485857,,,,,,,False
ENSSSCG00000010860,2,lps,6,1.5738404228322669,31.768540652908868,1.119672685256579,,,,,,,False
ENSSSCG00000010860,3,unst,0,1.2502320232386193,23.889843957174303,4.319206761116612,,,,,,,False
ENSSSCG00000010860,3,lps,2,0.001,508.90513764694344,1.0,,,,,,,False
ENSSSCG00000010860,3,lps,4,0.16111056814310734,5.626563397208827,1.5630893535120847,,,,,,,False
ENSSSCG00000010860,3,lps,6,1.0789629103857528,390.8309246692742,22.43625395016545,,,,,,,False
ENSSSCG00000010863,1,unst,0,0.32200436006669786,0.5064812506963526,1.4259044949481183,0.32200436006669786,0.08052312903026485,0.605479355190317,2.8153154593337186,,,True
ENSSSCG00000010863,1,lps,2,1.2348483292960701,1.8103819426330487,1.6823672529699987,,,,,,,False
ENSSSCG00000010863,1,lps,4,3.5207140735671434,288.92348236258215,81.52962327954576,,,,,,,False
ENSSSCG00000010863,1,lps,6,8.816136901941102,240.4820836122411,26.063163539949763,,,,,,,False
ENSSSCG00000010863,2,unst,0,0.680088422186061,1.5415310450285884,1.640086998841984,0.20402652665581822,0.09761361902052589,0.5007421904452946,4.223817227944264,,,True
ENSSSCG00000010863,2,lps,2,1.766508929877376,228.2722085635717,70.5180021630428,,,,,,,False
ENSSSCG00000010863,2,lps,4,2.3206502185709246,40.7435215075695,13.680820774933425,,,,,,,False
ENSSSCG00000010863,2,lps,6,15.903447269390773,173.37253222723314,9.075027718914303,,,,,,,False
ENSSSCG00000010863,3,unst,0,0.7255772156690109,0.8264278772264808,1.0,,,,,,,False
ENSSSCG00000010863,3,lps,2,3.387192642106744,364.0957842048568,79.63065059800078,,,,,,,False
ENSSSCG00000010863,3,lps,4,2.6457518503494355,593.6727636025536,209.20053855227107,,,,,,,False
ENSSSCG00000010863,3,lps,6,6.14642466660667,237.4194878264318,39.01107196371404,,,,,,,False
ENSSSCG00000010882,1,unst,0,0.001,447.6208683481861,897.7068232001149,,,,,,,False
ENSSSCG00000010882,1,lps,2,0.45669907504163804,371.263307933709,1.0,,,,,,,False
ENSSSCG00000010882,1,lps,4,0.4314370447534634,419.285108529084,1.0,,,,,,,False
ENSSSCG00000010882,1,lps,6,0.006758890448204436,932.8089374059558,496.0707042001408,,,,,,,False
ENSSSCG00000010882,2,unst,0,0.001,391.91320370082644,708.1669536212219,,,,,,,False
ENSSSCG00000010882,2,lps,2,0.02227444295515714,458.46397041154603,55.55902201717582,,,,,,,False
ENSSSCG00000010882,2,lps,4,0.0027742273649485733,974.583295566065,748.1047480497292,,,,,,,False
ENSSSCG00000010882,2,lps,6,0.722254221520672,331.26131829635864,1.0,,,,,,,False
ENSSSCG00000010882,3,unst,0,0.001,479.1199097673572,1.0,,,,,,,False
ENSSSCG00000010882,3,lps,2,0.6806192879543795,532.6578883972863,1.0,,,,,,,False
ENSSSCG00000010882,3,lps,4,0.009425526913820068,997.8806860924801,308.7794807449644,,,,,,,False
ENSSSCG00000010882,3,lps,6,0.658858494142203,393.4999356209035,1.0,,,,,,,False
ENSSSCG00000010908,1,unst,0,2.834357110812784,101.61605381971326,92.58086173933161,,,,,,,False
ENSSSCG00000010908,1,lps,2,4.7160283494311654,278.0000237980514,163.12001806548233,,,,,,,False
ENSSSCG00000010908,1,lps,4,6.825385551840002,754.3921528898719,269.6804353662703,,,,,,,False
ENSSSCG00000010908,1,lps,6,6.765851851191801,55.292094376425766,16.31227238735255,,,,,,,False
ENSSSCG00000010908,2,unst,0,1.0890988596540927,0.46734947746072714,4.143327270809022,1.0890988596540927,0.7586727651815804,1.5426194814316834,8.865586612659042,4.951882091836461,16.059090338903985,True
ENSSSCG00000010908,2,lps,2,6.060463073572732,404.65700373752674,195.03478081205898,,,,,,,False
ENSSSCG00000010908,2,lps,4,7.402259424204946,610.2005648949889,202.56671471110408,,,,,,,False
ENSSSCG00000010908,2,lps,6,13.418560696712877,36.70055544597231,8.09223461666891,,,,,,,False
ENSSSCG00000010908,3,unst,0,5.796560302769902,283.7735516657022,148.8853832336684,,,,,,,False
ENSSSCG00000010908,3,lps,2,6.346426849075462,280.2422825059509,135.86481745032708,,,,,,,False
ENSSSCG00000010908,3,lps,4,4.211486568527285,38.186242109460785,25.919675076987495,,,,,,,False
ENSSSCG00000010908,3,lps,6,6.375912473751442,303.4933434079181,106.62038839725842,,,,,,,False
ENSSSCG00000010911,1,unst,0,0.09927846243241528,255.16839718464615,67.71755033046772,,,,,,,False
ENSSSCG00000010911,1,lps,2,0.1808360034897951,3.7733745092138364,1.0060468993736178,,,,,,,False
ENSSSCG00000010911,1,lps,4,0.36913140898920177,98.0115805612874,13.271558399191894,,,,,,,False
ENSSSCG00000010911,1,lps,6,0.4459639974176147,109.97196350523365,10.204511416167946,,,,,,,False
ENSSSCG00000010911,2,unst,0,0.11282427168067206,161.63730415187246,31.577637621300898,,,,,,,False
ENSSSCG00000010911,2,lps,2,0.2686514031021468,61.003224327938725,15.263956117334663,,,,,,,False
ENSSSCG00000010911,2,lps,4,3.7986478025910073,93.15179542753643,1.062075685230176,,,,,,,False
ENSSSCG00000010911,2,lps,6,29.05718000258097,772.9631754413563,1.0,,,,,,,False
ENSSSCG00000010911,3,unst,0,0.15037722232647416,99.48304817059015,17.333504016765914,,,,,,,False
ENSSSCG00000010911,3,lps,2,0.20194994477137224,3.928315919097223,1.0,,,,,,,False
ENSSSCG00000010911,3,lps,4,0.3560555064666143,186.53705173198904,27.407561001927483,,,,,,,False
ENSSSCG00000010911,3,lps,6,4.408744417494162,45.07935493254807,1.0,,,,,,,False
ENSSSCG00000010914,1,unst,0,0.21094881203284266,0.5501195352783814,1.0,,,,,,,False
ENSSSCG00000010914,1,lps,2,1.1355681393693027,23.53633835582727,4.638642655491947,,,,,,,False
ENSSSCG00000010914,1,lps,4,2.2350098702811168,23.9657924933094,3.273787936108463,,,,,,,False
ENSSSCG00000010914,1,lps,6,2.321260229335668,20.341446853246353,1.7252819862359408,,,,,,,False
ENSSSCG00000010914,2,unst,0,0.9138173621196877,8.682235130617082,3.5923438783330734,,,,,,,False
ENSSSCG00000010914,2,lps,2,1.5591343382504235,5.274473263882207,1.0,,,,,,,False
ENSSSCG00000010914,2,lps,4,1.6462428554112507,441.1677017549874,75.81909257276664,,,,,,,False
ENSSSCG00000010914,2,lps,6,3.8437469492190446,14.545913925640669,1.001204269848661,,,,,,,False
ENSSSCG00000010914,3,unst,0,0.4424452968252865,0.9703937091643869,1.0,,,,,,,False
ENSSSCG00000010914,3,lps,2,0.5948258667084018,2.158933525232706,1.0,,,,,,,False
ENSSSCG00000010914,3,lps,4,0.6812738981915252,2.1850419264462086,1.1792321295643895,,,,,,,False
ENSSSCG00000010914,3,lps,6,10.340277666860928,41.28905584749655,1.0001966266418527,,,,,,,False
ENSSSCG00000010924,1,unst,0,0.14566317230006018,142.87561502559285,88.52770139311095,,,,,,,False
ENSSSCG00000010924,1,lps,2,0.21134229100446136,43.32206060968695,11.876037428462357,,,,,,,False
ENSSSCG00000010924,1,lps,4,0.6870280905048277,50.67681887200519,3.146996219298631,,,,,,,False
ENSSSCG00000010924,1,lps,6,3.8302455202760144,120.00940193547085,1.0,,,,,,,False
ENSSSCG00000010924,2,unst,0,0.18103574040124606,86.69556413028839,46.90494928997268,,,,,,,False
ENSSSCG00000010924,2,lps,2,0.2579770498327672,253.20241882085415,57.31733252317955,,,,,,,False
ENSSSCG00000010924,2,lps,4,0.190119086194696,3.4919935765285466,1.0,,,,,,,False
ENSSSCG00000010924,2,lps,6,0.43571414239687606,118.3253646104309,11.842018151730649,,,,,,,False
ENSSSCG00000010924,3,unst,0,0.4058199323272286,46.92006282352274,6.635812443590654,,,,,,,False
ENSSSCG00000010924,3,lps,2,0.4441294582104121,139.30489813289262,15.110917015665393,,,,,,,False
ENSSSCG00000010924,3,lps,4,0.001,599.7998562431892,1.0,,,,,,,False
ENSSSCG00000010924,3,lps,6,0.39282314949605773,62.42386664118833,5.072304766195374,,,,,,,False
ENSSSCG00000010929,1,unst,0,1.04698464383999,14.581667520910473,10.36112132270746,,,,,,,False
ENSSSCG00000010929,1,lps,2,1.2194646506211737,1.725559823162703,1.3022111901175395,,,,,,,False
ENSSSCG00000010929,1,lps,4,2.852415005328996,281.7507638554173,41.232825143929546,,,,,,,False
ENSSSCG00000010929,1,lps,6,3.3598037664872225,258.1480314815805,28.591107861408595,,,,,,,False
ENSSSCG00000010929,2,unst,0,0.48671169640881035,0.5333135972679637,1.51536132775545,0.024335584820440348,,,8.55263698489973,,,True
ENSSSCG00000010929,2,lps,2,2.205462705914721,231.42938685619833,60.385029389602884,,,,,,,False
ENSSSCG00000010929,2,lps,4,3.0223857234451494,264.42710589765704,35.740643350031675,,,,,,,False
ENSSSCG00000010929,2,lps,6,18.134669513719107,186.49318367927168,4.951603588391644,,,,,,,False
ENSSSCG00000010929,3,unst,0,0.2868034781593576,0.15279202205634834,1.0,,,,,,,False
ENSSSCG00000010929,3,lps,2,3.775073055751003,23.048160105739395,3.2129943236171132,,,,,,,False
ENSSSCG00000010929,3,lps,4,2.3101290386175948,35.034436160990595,5.216699861400555,,,,,,,False
ENSSSCG00000010929,3,lps,6,2.5632159130258416,16.760415277618726,2.4584216592209915,,,,,,,False
