gene,replicate,treatment,time_point,k_on,k_off,k_syn,bf_point,bf_lower,bf_upper,bs_point,bs_lower,bs_upper,keep
ENSOCUG00000004849,1,lps,6,0.001,912.3562597576531,1.0,,,,,,,False
ENSOCUG00000004849,2,unst,0,0.002083889124890491,435.3890924389206,970.4248352201307,0.0021880835811350155,0.0012226826830713342,0.0034311046081850027,0.9584132592921937,,,True
ENSOCUG00000004849,2,lps,2,2.100911866006877,475.382488052101,1.0,,,,,,,False
ENSOCUG00000004849,2,lps,4,0.8805543632600258,333.6358030189721,1.0,,,,,,,False
ENSOCUG00000004849,2,lps,6,1.1825305820437257,390.9226334328338,1.0,,,,,,,False
ENSOCUG00000004849,3,unst,0,0.0627483861154069,549.6678845276666,32.40219795264413,,,,,,,False
ENSOCUG00000004849,3,lps,2,0.001,956.7199561186142,1.0,,,,,,,False
ENSOCUG00000004849,3,lps,4,1.2060327849631027,520.0358257000298,1.0,,,,,,,False
ENSOCUG00000004849,3,lps,6,0.02130493939632042,352.18639714568167,89.45731404399395,,,,,,,False
ENSOCUG00000004865,1,unst,0,0.07664584615379942,966.0056695661375,197.2883948985878,,,,,,,False
ENSOCUG00000004865,1,lps,2,0.05339825251715096,2.0988415510251364,1.0378988975899943,,,,,,,False
ENSOCUG00000004865,1,lps,4,0.30967402391768334,305.8962455747827,28.6669829115526,,,,,,,False
ENSOCUG00000004865,1,lps,6,0.001,909.1057256935167,1.0,,,,,,,False
ENSOCUG00000004865,2,unst,0,0.16339895463718934,812.1116334384233,85.81589727485296,,,,,,,False
ENSOCUG00000004865,2,lps,2,0.1983671620973316,168.92286474180003,16.877956430448002,,,,,,,False
ENSOCUG00000004865,2,lps,4,0.16927319226522486,81.82749339008672,9.86651218706957,,,,,,,False
ENSOCUG00000004865,2,lps,6,0.1543896467037436,392.84652220736166,47.5381173082186,,,,,,,False
ENSOCUG00000004865,3,unst,0,0.007844701737442327,326.5689670763288,612.0288742982865,0.007844701737442327,0.00561409240456203,0.010772666758383126,1.8741182904719702,1.116498232728409,3.315213396204718,True
ENSOCUG00000004865,3,lps,2,0.001,952.3383744433529,1.0,,,,,,,False
ENSOCUG00000004865,3,lps,4,0.08223881227020688,11.443452611118474,3.2401262085319122,,,,,,,False
ENSOCUG00000004865,3,lps,6,0.10751956003697856,366.91873511930487,67.69716876074787,,,,,,,False
ENSOCUG00000004870,1,unst,0,1.8755102093405518,157.72645180809792,106.1483312639647,,,,,,,False
ENSOCUG00000004870,1,lps,2,2.0648109955498657,72.88098810669018,70.71272791827664,,,,,,,False
ENSOCUG00000004870,1,lps,4,3.8882263465922975,789.3591992198814,469.21876433452024,,,,,,,False
ENSOCUG00000004870,1,lps,6,5.370202802003005,1000.0,576.6721515018878,,,,,,,False
ENSOCUG00000004870,2,unst,0,3.623660508904651,342.94676539696883,262.04197822233016,,,,,,,False
ENSOCUG00000004870,2,lps,2,3.199281403203881,186.907988196441,160.80347522193,,,,,,,False
ENSOCUG00000004870,2,lps,4,4.506067823876396,441.628847480214,276.96933899523,,,,,,,False
ENSOCUG00000004870,2,lps,6,5.962382689639723,513.6561774040262,262.0818856213119,,,,,,,False
ENSOCUG00000004870,3,unst,0,0.14276206468976382,0.10338140746513341,3.2998149700138657,0.14276206468976382,0.09458944530929543,0.19515208794040914,31.91884354183093,21.860653496295637,51.49498213729899,True
ENSOCUG00000004870,3,lps,2,3.599354907741108,420.2304444009785,294.5656458250896,,,,,,,False
ENSOCUG00000004870,3,lps,4,3.957233779095978,503.58377579314043,329.15444354344885,,,,,,,False
ENSOCUG00000004870,3,lps,6,5.049522680952437,999.9916549922816,636.1266009222562,,,,,,,False
ENSOCUG00000004884,1,unst,0,0.973632272665304,0.5464937429675335,2.490902434533885,0.973632272665304,0.6081308018229623,1.4887167505898238,4.557970638433945,2.291740083851407,9.42594490297908,True
ENSOCUG00000004884,1,lps,2,2.398202451527286,17.83989662299313,14.555710552275972,,,,,,,False
ENSOCUG00000004884,1,lps,4,4.741442690661205,171.41174896682065,59.1496445366058,,,,,,,False
ENSOCUG00000004884,1,lps,6,7.873087491598836,151.87169429177013,28.530205331820866,,,,,,,False
ENSOCUG00000004884,2,unst,0,0.9526720037016764,1.5923410156073126,2.1060618270602176,0.9526720037016764,0.5485499581288485,1.5309326082189179,1.3226198448810125,0.6273687043981977,3.000945335482396,True
ENSOCUG00000004884,2,lps,2,2.626168073639563,305.65509796482286,97.20677837036759,,,,,,,False
ENSOCUG00000004884,2,lps,4,2.8153040307599233,240.27077516711782,70.6888081587941,,,,,,,False
ENSOCUG00000004884,2,lps,6,4.422308066971857,231.06596700783462,40.61266619898753,,,,,,,False
ENSOCUG00000004884,3,unst,0,0.0017686905643793391,0.00260682847799846,1.797049277548932,,,,,,,False
ENSOCUG00000004884,3,lps,2,1.956763585942225,990.1359872897278,484.7405998776392,,,,,,,False
ENSOCUG00000004884,3,lps,4,2.3812483596737732,42.51406935498614,12.9282698008655,,,,,,,False
ENSOCUG00000004884,3,lps,6,4.223141831436737,229.4628314035914,40.27092911110879,,,,,,,False
ENSOCUG00000004887,1,unst,0,0.001,822.2951827156018,1.0,,,,,,,False
ENSOCUG00000004887,1,lps,2,0.001,804.2891897982918,1.0,,,,,,,False
ENSOCUG00000004887,1,lps,4,0.22096430298939546,654.4260102493965,1.0,,,,,,,False
