param,gene,a,b,c,r2
bs_point,ENSMUSG00000024140,8.829344512632225,1.799651460750874,1.223740273680789,-9.85014068508594e-05
bs_point,ENSMUSG00000024401,40.371621196212246,0.06293979890276387,-37.01563052171181,0.8057801555254052
bs_point,ENSMUSG00000025498,0.3369517273071579,1.192328880177948,1.6823449153542698,-0.09904969118545481
bs_point,ENSMUSG00000025591,7.17745530589147,-0.6406843968083579,-2.101057642776234,0.8154177168077855
bs_point,ENSMUSG00000025856,0.7809933898973175,9.139547590919042,1.8667277372387112,-0.05247589660849261
bs_point,ENSMUSG00000026126,0.2995482398220888,-2.026982964704568,1.350385348365418,0.14055105805302082
bs_point,ENSMUSG00000026547,9266.08470761226,-0.0008781129505965709,-9250.175747615114,0.26255462950957176
bs_point,ENSMUSG00000027398,6.055152679790347,0.29985403793814186,0.49115110824738817,0.6633231069223432
bs_point,ENSMUSG00000027399,1.1644699899023065,0.4594486004512277,2.8388545148559152,0.37383179182053106
bs_point,ENSMUSG00000027613,1.7052181524909915,-9.127618934095025,3.62976872832198,-0.20954678869814014
bs_point,ENSMUSG00000027832,11.564593270295266,0.3273864173428229,0.8236522033474049,0.78910381871439
bs_point,ENSMUSG00000027962,174685444443806.47,47.85632063272851,1.8899260067213386,0.3694123366039823
bs_point,ENSMUSG00000028238,1.8462845004131418,1.2640326293774247,-0.1886416577466955,0.07722025880214789
bs_point,ENSMUSG00000028266,1085.7934873268475,0.00013870029973639994,-1083.6795028496183,-0.04697904679645504
bs_point,ENSMUSG00000028517,0.041061028754207425,4.679617149309582,1.856666362430082,-0.11542879943847906
bs_point,ENSMUSG00000028583,10055.366143585603,0.00014899771276408972,-10052.23538974923,0.09351360152301802
bs_point,ENSMUSG00000028599,167.33203054020632,-0.0003053017970010516,-164.85022049398006,-0.06477880208108933
bs_point,ENSMUSG00000029304,0.20775380228375198,1.2088428755955767,4.280020740846959,0.8421336899146392
bs_point,ENSMUSG00000029377,8.78784850047653,1.2151890494141036,1.876937476898028,-0.032835438419997365
bs_point,ENSMUSG00000030105,23.276890345372284,-3.3666979084872404,1.268570679997182,0.26881033843030344
bs_point,ENSMUSG00000030126,-2263.3394782055907,0.00022392035590461447,2265.204079981775,0.038585043993069834
bs_point,ENSMUSG00000030156,0.9895302002930496,0.7969062471177258,1.4417063010159312,0.8284437905103911
bs_point,ENSMUSG00000030162,0.8420677975637473,0.9439808201905759,2.100812243811537,-0.2732523616698326
bs_point,ENSMUSG00000030560,0.05302007827038388,2.0125514651438157,1.7037707917487315,0.8403297597758617
bs_point,ENSMUSG00000030790,7.20427981904043,0.343756674393062,-0.05701405855877369,0.7452705126244421
bs_point,ENSMUSG00000031438,0.0008717552715989978,5.322005592835219,1.22113264112439,0.5855366669103852
bs_point,ENSMUSG00000031596,0.254538861003418,0.8637127943548137,3.0440723315025204,0.10826938320004398
bs_point,ENSMUSG00000031722,2.2343320071829296,0.5254943224397418,1.0997760601668132,0.5393878336864397
bs_point,ENSMUSG00000031799,3892.242427828696,-0.0003874353596681262,-3887.228122771049,-0.26413937456134096
bs_point,ENSMUSG00000032024,1854.1234599187792,0.0004978264414964345,-1850.7780739059697,-0.0594192853757427
bs_point,ENSMUSG00000032231,1.8074763468951205e-07,9.459177890627826,1.6211028923732849,-0.08482194234936546
bs_point,ENSMUSG00000032561,1.0576337263556798e-08,16.72183269624182,1.6378168902765444,0.0021273874538949578
bs_point,ENSMUSG00000033326,-2976.647780832359,0.00022664021860552408,2977.583411754135,0.30544350622135086
bs_point,ENSMUSG00000034714,4119.173271460695,0.00021174450867538863,-4116.015285049118,0.05721093930323595
bs_point,ENSMUSG00000034855,23267.638217613276,6.32779477512099e-05,-23255.815267039492,0.1801592205612783
bs_point,ENSMUSG00000035042,0.26992007643552035,1.2009403442641982,0.17055009207321148,0.924332573691235
bs_point,ENSMUSG00000035385,1.9604153809733271,0.9691002790329497,2.1719217309376284,-0.03339813502065869
bs_point,ENSMUSG00000035493,6590.790874243275,0.00029001212166380097,-6587.063959597552,0.2190664073474058
bs_point,ENSMUSG00000035692,3.2765779208098245,0.31902568635890716,-0.5027700213842741,0.9037951017213526
bs_point,ENSMUSG00000037242,0.00032758073179100817,3.739706558762358,1.385537896505238,0.5289473190454095
bs_point,ENSMUSG00000037411,0.003370379655124255,6.421484043147237,2.7999376351419443,0.3436049579250845
bs_point,ENSMUSG00000037697,-8508.45764875896,0.00014076337690608633,8511.589282162955,-0.02378605719424387
bs_point,ENSMUSG00000038037,9.420819828261528e-10,27.283162285915886,1.698580251198642,0.31062192684956647
bs_point,ENSMUSG00000038178,1756.086076703766,0.0001530168080335509,-1753.3941654289047,-0.18018854555537356
bs_point,ENSMUSG00000040152,2.796052133133078,0.606979677964861,1.5871476532066777,0.5395555767174893
bs_point,ENSMUSG00000040552,3.202777518032572e-05,6.493928786225157,1.737712408052996,0.7193303298620062
bs_point,ENSMUSG00000040747,,,,
bs_point,ENSMUSG00000041324,262.2844105632013,0.00019572129678343094,-260.54535736864915,0.05341521184566922
bs_point,ENSMUSG00000041827,0.610614019980913,1.761517599367562,1.1674413867974038,0.9134969567945499
bs_point,ENSMUSG00000043953,0.08473904797181557,-0.61677657909762,2.0998184776529936,-0.23965608579452313
bs_point,ENSMUSG00000044701,0.37539996906068934,0.7256588531620342,1.5259897181693647,-0.08029452386212177
bs_point,ENSMUSG00000045573,,,,
bs_point,ENSMUSG00000045932,1.3865558784994014,0.6290939124989249,2.0813012936356365,0.7836728490986264
bs_point,ENSMUSG00000046223,12198.746215054629,-7.454837543554934e-05,-12195.710880238426,0.06142850930828048
bs_point,ENSMUSG00000050370,5.268492631565899,0.6005083719944958,0.9707865798143398,0.9323465082113662
bs_point,ENSMUSG00000050395,2.703126363356083,0.5764370565348073,1.2498944132765164,0.34111756053422404
bs_point,ENSMUSG00000050578,7.44045589969289,0.40487032400321527,-0.6604394236801515,0.6104662340372469
bs_point,ENSMUSG00000051439,1.2339914023972125,0.5462693816752328,0.8071427199366672,0.4492354455465466
bs_point,ENSMUSG00000054855,0.25228539743853207,0.8915824798287856,1.832569098738681,-0.1099563798275427
bs_point,ENSMUSG00000062345,6.874306424613928,0.315271852921844,0.20928744081626402,0.6467699006639425
bs_point,ENSMUSG00000069662,1107.5514931329326,0.0002706721354017795,-1106.1696226619947,0.03991379070832923
bs_point,ENSMUSG00000073421,26196.155174187414,0.00027498857756292586,-26193.9284140037,0.23299748193918624
bs_point,ENSMUSG00000074622,3.335852950065257e-06,11.869251036755673,1.8513077115497567,-0.08784962424819476
bs_point,ENSMUSG00000075705,1939.3549623474296,-0.0002498266149196867,-1936.0351898446775,-0.15644075475695707
bs_point,ENSMUSG00000078453,1204.7343923144163,-4.533942865402364,2.7826429405971504,0.8695502919699437
bf_point,ENSMUSG00000000184,0.5302019787875794,0.3532720192349632,-0.16639389294759382,0.6945909351267717
bf_point,ENSMUSG00000000982,0.5517011330203774,0.3275444921726133,-0.018745146851988293,0.6066806083624279
bf_point,ENSMUSG00000001131,5.19369641490141,10.485701172496963,0.1546714071203449,0.8097220636981608
bf_point,ENSMUSG00000002602,2034.2578686162028,9.644408115313403e-05,-2033.7948890657467,0.3792222257192165
bf_point,ENSMUSG00000003541,0.5280677564591946,1.16044487498076,-0.17529223777593775,0.7083158855081164
bf_point,ENSMUSG00000003882,0.594125204975356,0.5049567530027178,0.15474822842112224,0.04764994082656171
bf_point,ENSMUSG00000004296,0.13562113521312988,0.6571082537317404,-0.004707038904303515,0.8801414228420787
bf_point,ENSMUSG00000005087,0.6273890366464574,0.7078903729687686,0.4609466341742274,0.39347535146384305
bf_point,ENSMUSG00000006818,8840.582219784816,9.518505560232518e-05,-8839.801413865736,0.12878202124473415
bf_point,ENSMUSG00000007655,0.27313105615986283,0.8334933113228373,0.1598191391707303,0.7852250217138852
bf_point,ENSMUSG00000015243,2.027082881889708,0.21644569060193905,-1.3358650656146798,0.5297903184770172
bf_point,ENSMUSG00000015837,0.9642432803539079,0.7600085940287804,-0.6125715040864284,0.8045439927662736
bf_point,ENSMUSG00000016529,165.8381962006413,0.00014730973537954397,-165.73566880764002,0.3533486697173909
bf_point,ENSMUSG00000017009,0.0003790445611780953,2.7734102379769814,0.617190164503556,0.6214612113673093
bf_point,ENSMUSG00000017652,0.4542800817530302,0.8682886269260689,-0.030870171811739497,0.8299201835487127
bf_point,ENSMUSG00000018293,13060.942367708205,-0.00033966716754666603,-13042.957017023798,0.3722966815156967
bf_point,ENSMUSG00000018796,1.2127425226392101,0.512542830577489,-0.6295941329497792,0.5784558711564041
bf_point,ENSMUSG00000018930,0.01864889818054342,1.043619647237009,0.28941435576272934,0.7508997672498703
bf_point,ENSMUSG00000019132,1099.954504776956,0.0003532992235301611,-1097.6891884450433,0.008057052856889846
bf_point,ENSMUSG00000019558,958.1477549666312,0.0003156284267516108,-957.7034448817625,0.12475791154649807
bf_point,ENSMUSG00000019850,0.857194877511893,0.9486299051307534,-0.3477253776161857,0.7909255420826278
bf_point,ENSMUSG00000020077,0.00668061219056728,2.876914834104009,1.109923511262299,0.5893763205852018
bf_point,ENSMUSG00000020638,0.1124055900484036,1.0537568820871528,0.29517940827130323,0.8966868231141594
bf_point,ENSMUSG00000020641,0.00831921397045854,1.3174461289699297,0.30471278123604056,0.9660834392370894
bf_point,ENSMUSG00000020689,53.73240809831666,0.00015336339804984813,-53.68575161857897,0.3832586164953773
bf_point,ENSMUSG00000021025,0.7637635643168863,0.7804559292547013,-0.3500687536062611,0.7308461801983147
bf_point,ENSMUSG00000021127,369.1979275574,0.0007253106679472198,-368.7092815420276,0.41793417803761546
bf_point,ENSMUSG00000021250,1.3213408505404032,0.17142703657156255,-0.7953392002643694,0.6673748193146947
bf_point,ENSMUSG00000021367,0.272182610568038,0.376711022716841,-0.04789155136820054,0.6652625587284531
bf_point,ENSMUSG00000022150,528.0311361521801,0.0002310714148671018,-527.5110456417865,0.09009347417649538
bf_point,ENSMUSG00000022255,1.0920536728012122,1.009294451178532,-1.3463922498889833,0.9406518417797076
bf_point,ENSMUSG00000022661,0.998445849428966,0.44804765712196426,-0.4224870746570328,0.43130289707020286
bf_point,ENSMUSG00000023809,0.870237139182333,2.277492947502058,0.11827094641228825,0.8626588660927429
bf_point,ENSMUSG00000024014,0.037909066306096355,1.7703802318048518,1.088486921700006,0.5505738880676784
bf_point,ENSMUSG00000024140,206.4127769447837,0.00017010656314845883,-206.24204723694524,0.130947859193707
bf_point,ENSMUSG00000024401,0.1714825593878132,0.7024028099415551,0.35760273871305015,0.7439813813197285
bf_point,ENSMUSG00000025498,0.8425905416732941,0.40804941287492935,-0.2934999109077049,0.8191078958749518
bf_point,ENSMUSG00000025591,0.5009125466156862,1.4354595883922223,-0.17446508498482727,0.967674107596577
bf_point,ENSMUSG00000025856,1176.4838219752082,0.00012591172637511588,-1176.0368606338445,0.6524309395101786
bf_point,ENSMUSG00000026126,0.6578457585950026,1.4290768602427941,-0.029403082434864464,0.7861457297073633
bf_point,ENSMUSG00000026547,0.0010737377085870531,4.619096576296745,0.3187433034282825,0.7647134962227995
bf_point,ENSMUSG00000027398,0.1595500877218361,0.683749159478314,-0.0031341265097299814,0.743903255931418
bf_point,ENSMUSG00000027399,0.14321540991055423,0.9861049134015532,0.09821008636394131,0.7361813424165884
bf_point,ENSMUSG00000027613,1905.3382365014695,0.00027579532142247117,-1905.0562521972772,0.21707674671528543
bf_point,ENSMUSG00000027832,-692.940634626518,-4.5721101607216406e-05,693.0809937765752,0.7467583197057797
bf_point,ENSMUSG00000027962,0.2553190799934537,0.26728625450538496,-0.05750940530359296,0.6136280827981186
bf_point,ENSMUSG00000028238,367.85740400237654,-0.00028712068225461546,-367.3093821286287,0.060432297113599986
bf_point,ENSMUSG00000028266,0.41522541791874173,1.0479716560424233,0.08337629843651523,0.6955786552514925
bf_point,ENSMUSG00000028517,-583.9325022777706,-0.0005399947645558925,584.4638011814592,0.33750493319699704
bf_point,ENSMUSG00000028583,0.01584978353532819,1.943233588064365,0.42709818673738664,0.7809013007073353
bf_point,ENSMUSG00000028599,6.978478265008941e-05,4.424424132435066,1.6228855149132777,0.7846193559376956
bf_point,ENSMUSG00000029304,1469.465267527454,0.00028815664188450786,-1469.133487667573,0.49188575860995887
bf_point,ENSMUSG00000029377,0.22862396926473436,0.8433139716800597,0.004995845098538887,0.8137797385775702
bf_point,ENSMUSG00000030105,8254.54095356163,0.00031905168336488095,-8255.289108137376,0.4909974083290898
bf_point,ENSMUSG00000030126,1965.4613206276915,0.0003038264534657687,-1964.7459351682264,0.48580631311924904
bf_point,ENSMUSG00000030156,0.4875104580563372,0.4355955365682895,-0.07311034915718183,0.8880420055824292
bf_point,ENSMUSG00000030162,0.3583998076436346,0.6737508584452856,-0.018215748860090454,0.7391864201964559
bf_point,ENSMUSG00000030560,4467.60872038629,9.268854995855407e-05,-4466.876465211818,0.7206063945909764
bf_point,ENSMUSG00000030790,0.14509461372793925,0.6675215025967985,0.003093738171453686,0.9859778184453251
bf_point,ENSMUSG00000031438,585.970115708467,0.0001809516179131154,-584.405627389089,0.0018368477239079084
bf_point,ENSMUSG00000031596,0.6182203175533575,0.5340211864508028,0.06584675001032826,0.30309129046377536
bf_point,ENSMUSG00000031722,0.28965055678313656,0.6755336080041136,0.004286142086666432,0.8906777780000125
bf_point,ENSMUSG00000031799,6.463877975531729e-15,21.076116426647022,0.6129546821691793,0.36926292367914515
bf_point,ENSMUSG00000032024,0.23497565943303944,1.1670160397817966,0.07294789169074244,0.4884029091463392
bf_point,ENSMUSG00000032231,3200.8715197765573,-0.0008724530051654999,-3194.4169250150503,-0.043997675249849655
bf_point,ENSMUSG00000032561,32.79320401323008,0.010735538261086586,-32.15164292427571,0.6700865189427512
bf_point,ENSMUSG00000033326,1.8465555522397121,0.26739932379835196,-1.0454608159626058,0.966071556385835
bf_point,ENSMUSG00000034714,-1344.4566786065911,-0.00017887571324460387,1344.891283321373,0.3118543982376961
bf_point,ENSMUSG00000034855,0.005417070998432355,1.5746019446903325,0.23480590989050798,0.876307632901848
bf_point,ENSMUSG00000035042,1633.6744534048596,-5.4368772907471706e-05,-1631.5063983585744,-0.01370436189138946
bf_point,ENSMUSG00000035385,892.6328020010167,0.00010948963592807122,-892.3570805527551,0.5268436541594704
bf_point,ENSMUSG00000035493,3.3573109270341e-06,48.90961938580522,0.23199442324942127,0.7911549087920067
bf_point,ENSMUSG00000035692,0.47141455161445406,0.5717332056879781,-0.1036860846856792,0.9408096104138649
bf_point,ENSMUSG00000037242,11976.008220797703,0.00011678405626792501,-11975.056379853078,0.14316850278382187
bf_point,ENSMUSG00000037411,0.4453221725447187,0.36591841397402697,-0.0795661481010363,0.772080574913096
bf_point,ENSMUSG00000037697,6031.506621999832,0.0002657220326131664,-6031.147952461396,0.39079165843652774
bf_point,ENSMUSG00000038037,0.6929825477750992,0.5583364337636693,-0.09689880360233477,0.4977334657197625
bf_point,ENSMUSG00000038178,0.34711791656631696,1.1516992968876256,0.014560205755046258,0.46893879691920526
bf_point,ENSMUSG00000040152,-1148.0773961682298,-0.00012079822895687221,1148.3787997264237,0.8390095166914714
bf_point,ENSMUSG00000040552,304.94720306920084,0.00011923752147320533,-303.36775182896486,0.0005243700151478237
bf_point,ENSMUSG00000040747,9526.544960241326,-0.0006306780243354564,-9510.756277496354,0.29692989045143303
bf_point,ENSMUSG00000041324,0.5919048477932004,1.0875501175217193,0.004567090170507764,0.9061913120645315
bf_point,ENSMUSG00000041827,-688.8367202498222,-0.00021361897011924928,689.4354383380493,0.35202501500973427
bf_point,ENSMUSG00000043953,4058.8534902197184,0.00021349880928232996,-4058.0653659185537,0.3232049843613972
bf_point,ENSMUSG00000044701,0.39875194446559775,1.2532000991642989,0.08057706624035293,0.5814869138927076
bf_point,ENSMUSG00000045573,0.19531649816075702,0.13656097602458084,-0.10576362450328904,0.32910392809971467
bf_point,ENSMUSG00000045932,0.5629281479653941,0.43565265597533726,-0.18843621805417285,0.8348442871545892
bf_point,ENSMUSG00000046223,0.32794728480944146,1.5647039158297695,-0.016997872757858006,0.9265661804889069
bf_point,ENSMUSG00000050370,-1122.7502234888586,-3.437319382824716e-05,1122.9169536890593,0.802171990645226
bf_point,ENSMUSG00000050395,0.2639314832910594,0.5449974127894857,-0.01641652418835688,0.8494842678979541
bf_point,ENSMUSG00000050578,0.18037677228072677,0.4708066068274207,-0.017317988918116072,0.8461166455346631
bf_point,ENSMUSG00000051439,1.1560790880814025,0.36507764615562177,-0.6259111015996627,0.564861085214204
bf_point,ENSMUSG00000054855,0.45667675132522134,0.982477447728166,0.026088558304903052,0.8153700983574345
bf_point,ENSMUSG00000062345,0.1754654435530093,0.5909443222489899,0.004702306854007773,0.8380222426683899
bf_point,ENSMUSG00000069662,0.42251712868885893,1.0334994337827914,0.6580735529109542,0.6673945123769934
bf_point,ENSMUSG00000073421,3.5357002739271604e-15,13.11944863758697,0.4020527297013741,0.49628354544939546
bf_point,ENSMUSG00000074622,2904.279956048844,0.00016002051981061597,-2903.6802432094923,0.38835521832155084
bf_point,ENSMUSG00000075705,1.6660799743982585e-07,8.22710217870477,1.1317111978367116,0.6533325678618946
bf_point,ENSMUSG00000078453,9188.597133556952,0.00020957102923004566,-9189.675807612552,0.6305971166068268
log_burstiness,ENSMUSG00000000184,-510.1705197958329,0.00013060886622246216,512.5283096842288,0.04167636634226213
log_burstiness,ENSMUSG00000000982,2.17704377283856,-0.2868516887997461,0.8765395786209228,0.8278909706881463
log_burstiness,ENSMUSG00000001131,1.3247771781555628,2.1879026364982725,2.6965861430567433,0.14435955610474704
log_burstiness,ENSMUSG00000002602,-0.27104919836636504,0.4713697017196137,1.6976486324588504,0.028644852158336453
log_burstiness,ENSMUSG00000003541,4829.811272702507,7.826483828326436e-05,-4828.003202368555,0.33794585669443833
log_burstiness,ENSMUSG00000003882,4.2576747370357415,-3.1250964742727594,0.4236353668625679,0.23183233974372253
log_burstiness,ENSMUSG00000004296,-0.35056565081261004,0.1993011135583213,3.340340941141814,0.022110693475129173
log_burstiness,ENSMUSG00000005087,598.8359294607696,-0.0002999729802176115,-596.7350234732157,0.02710523989629643
log_burstiness,ENSMUSG00000006818,2603.649450310257,-0.000111679213986459,-2601.9150518402735,0.18829117233245007
log_burstiness,ENSMUSG00000007655,2120.2538172386594,-0.0001821442789064794,-2118.0119640339485,0.45353359078984556
log_burstiness,ENSMUSG00000015243,4598.66689590637,-9.789137790304328e-05,-4596.851238916156,0.11540003954700839
log_burstiness,ENSMUSG00000015837,0.09979570967547442,1.0748792762099815,1.449292276217417,0.22758103611423874
log_burstiness,ENSMUSG00000016529,1669.0545808190968,8.021371157134589e-05,-1665.8947496721344,0.04210109729641587
log_burstiness,ENSMUSG00000017009,467.6692762602854,-0.00028286756104171,-465.16388471041256,0.013336740754147036
log_burstiness,ENSMUSG00000017652,0.003602818578311936,-0.9783231554975452,2.0908438160505107,0.13121806720047913
log_burstiness,ENSMUSG00000018293,4108.110779494341,-0.00019969818551751012,-4104.703740692976,0.24995212149144397
log_burstiness,ENSMUSG00000018796,1123.7394937364982,0.0002158913301769792,-1122.717158338804,0.09751880398054735
log_burstiness,ENSMUSG00000018930,2085.433277066554,-0.00016573697311239173,-2082.307077763893,0.7598951857834016
log_burstiness,ENSMUSG00000019132,349.46547442229365,-5.282193254449458,2.019121524581646,0.18139839501447175
log_burstiness,ENSMUSG00000019558,0.017809435977994687,-5.092432081012856,0.3837479640448395,0.36113852924309764
log_burstiness,ENSMUSG00000019850,2359.3859480673063,7.542671614973457e-05,-2357.554315961149,-0.061614180856039535
log_burstiness,ENSMUSG00000020077,0.7969237528578144,-5.55074861727997,1.4250068790500632,0.34805849941404465
log_burstiness,ENSMUSG00000020638,4234.320164476959,-0.00011261956557475267,-4231.641798731419,0.7112562448284809
log_burstiness,ENSMUSG00000020641,14847.318334896956,-3.030809608879969e-05,-14844.370165204327,0.8484665112488772
log_burstiness,ENSMUSG00000020689,-9.058118051417583,0.06275758418987915,9.942458489221783,0.29785630713843136
log_burstiness,ENSMUSG00000021025,249.47103862124007,-0.0003472617516515586,-247.37475961549174,-0.012946826693503333
log_burstiness,ENSMUSG00000021127,477.9241435791656,0.00020147068294459558,-475.3676573726534,-0.016463194913742596
log_burstiness,ENSMUSG00000021250,5056.119669292854,-4.7488463115022714e-05,-5053.98965166848,0.07069762952076952
log_burstiness,ENSMUSG00000021367,4483.766867219831,-4.0148480706861716e-05,-4481.314329802432,0.36911729611711297
log_burstiness,ENSMUSG00000022150,1.987997546278219,-0.7897895382453977,-0.06431251481253071,0.475173867386667
log_burstiness,ENSMUSG00000022255,0.46660093415209025,0.9882742674232462,-0.47588915455315667,0.6377627958508565
log_burstiness,ENSMUSG00000022661,575.4712150115522,-0.00017261991809783405,-574.309314532488,-0.01981531353486843
log_burstiness,ENSMUSG00000023809,1.80354964244317,3.9750237118217306,1.7358639341496223,0.20573201153869347
log_burstiness,ENSMUSG00000024014,-294.2126181136217,0.00018953366962704376,296.27263605511155,0.008763853421020595
log_burstiness,ENSMUSG00000024140,-2.060082481643843,1.5941811135754282,1.3364981419813966,0.36035965923057656
log_burstiness,ENSMUSG00000024401,1.3107269005336335,-0.5069648255007466,1.8758314022246732,0.7522706892323483
log_burstiness,ENSMUSG00000025498,1807.5294641565533,-0.0001351197848719861,-1805.2772158286543,0.030409939511056083
log_burstiness,ENSMUSG00000025591,0.2909705597633736,1.4131155970042382,0.44481009862768595,0.8076715961572138
log_burstiness,ENSMUSG00000025856,1534.3287359844562,0.0002460871437760371,-1531.1087423788376,0.2797246160469168
log_burstiness,ENSMUSG00000026126,64.14927556875291,-0.0005544737442506837,-63.098285785038556,-0.022358605843359136
log_burstiness,ENSMUSG00000026547,0.005335960420818458,3.1726569252330328,-0.18032643782846453,0.5444850467284229
log_burstiness,ENSMUSG00000027398,0.2890055559760605,-0.5244931863822097,1.230913843411429,0.612972332379267
log_burstiness,ENSMUSG00000027399,323.6011592581973,3.093365659148611e-05,-321.77605156570075,-0.006783951341455818
log_burstiness,ENSMUSG00000027613,-0.0368087659342787,2.809270090290601,0.19860396068552527,0.24429078294415074
log_burstiness,ENSMUSG00000027832,683.4222790604622,-0.0001504373761843995,-681.1891652679959,0.18413414395742078
log_burstiness,ENSMUSG00000027962,-6232291904896.718,45.59630200827313,2.9742778013406155,0.04581341810607786
log_burstiness,ENSMUSG00000028238,2327.557313047262,-0.0002675059327296627,-2326.5599094586983,0.38805639878323117
log_burstiness,ENSMUSG00000028266,4.742095514470036e-12,-34.4955726390319,2.112959452634969,0.7430910879086778
log_burstiness,ENSMUSG00000028517,1461.8607524986958,-0.0003281378928647429,-1460.580935355286,0.09431377460525303
log_burstiness,ENSMUSG00000028583,2066.528130129863,-0.00016747835102362722,-2063.9104846588193,0.1741659889815932
log_burstiness,ENSMUSG00000028599,4.873275571611149,-1.6684709568698415,0.9233623496655161,0.14223669899370628
log_burstiness,ENSMUSG00000029304,277.43265310971884,-0.00018290636779266358,-275.12653350240095,0.05046813585329457
log_burstiness,ENSMUSG00000029377,-701.6149255300587,5.308762911740079,3.310889745126547,0.07101808182102831
log_burstiness,ENSMUSG00000030105,15.957992095920384,0.09746493017918462,-16.441005543481907,0.47853733763000006
log_burstiness,ENSMUSG00000030126,2166.992553463203,0.00027665838359371625,-2165.186925958581,0.08861719383469313
log_burstiness,ENSMUSG00000030156,2176.21830093186,-3.9468697236374196e-05,-2173.803836774069,0.09240463613457994
log_burstiness,ENSMUSG00000030162,105.9383014644398,0.0001565385480107009,-103.94503137252143,-0.004737079177952408
log_burstiness,ENSMUSG00000030560,1035.9208979966497,-8.599687918222027e-05,-1033.729381923013,-0.030571292630481528
log_burstiness,ENSMUSG00000030790,-171.5017998977735,-9.805378067286609e-05,174.2650611529622,0.0044078618901491895
log_burstiness,ENSMUSG00000031438,8219.255242488814,-0.00011927039418319385,-8216.506614521439,0.2942531799000241
log_burstiness,ENSMUSG00000031596,1316.666410601493,-6.790660658299382e-05,-1315.412987598909,0.041668520885733584
log_burstiness,ENSMUSG00000031722,0.0006330628789467306,-2.5818392931988794,2.875959846227118,0.39363045245180306
